phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.5,81,-1,0.8542,83.20402699646293,51.041666666666664,98,6,0,0,1608.3,23.47926199261993,1631.77926199262,-2640.0,-804.15,-3444.15,61,63,51,46,67
train,0.5,82,-1,0.8524,194.53997187277648,51.736111111111114,0,0,1,1,1157.2,23.47926199261993,1180.67926199262,91.0,-578.6,-487.59999999999997,101,55,56,44,32
train,0.5,83,-1,0.8506,127.63375070408499,92.36111111111111,6,3,0,0,1435.4,23.47926199261993,1458.87926199262,-312.0,-717.7,-1029.6999999999998,71,67,56,40,54
train,0.5,84,-1,0.8488,160.60650618890614,61.458333333333336,2,1,0,0,1477.4,23.47926199261993,1500.87926199262,72.0,-738.7,-666.7,77,47,66,40,58
train,0.5,85,-1,0.847,202.5889769980272,11.458333333333332,0,0,0,0,1382.1999999999998,23.47926199261993,1405.6792619926198,-6.0,-691.0999999999999,-697.0999999999999,81,50,63,48,46
train,0.5,86,-1,0.8452,86.51621422435538,54.861111111111114,102,5,0,0,1458.0,23.47926199261993,1481.47926199262,-2610.0,-729.0,-3339.0000000000005,71,55,65,45,52
train,0.5,87,-1,0.8434,124.93318344018101,75.0,32,5,0,0,1520.6,23.47926199261993,1544.0792619926199,-820.0,-760.3,-1580.3,74,55,52,45,62
train,0.5,88,-1,0.8416,148.53399653759485,78.125,1,1,0,0,1527.9,23.47926199261993,1551.37926199262,-17.0,-763.95,-780.95,67,51,63,52,55
train,0.5,89,-1,0.8398,263.40596617917856,2.083333333333333,0,0,82,2,1331.7,23.47926199261993,1355.17926199262,-976.0,-665.85,-1641.8500000000001,95,42,55,51,45
train,0.5,90,-1,0.838,248.86300885113562,7.291666666666667,0,0,34,4,1448.0,23.47926199261993,1471.47926199262,-530.0,-724.0,-1254.0,91,40,54,43,60
train,0.5,91,-1,0.8362,177.11202053025852,57.638888888888886,0,0,0,0,1368.7,23.47926199261993,1392.17926199262,46.0,-684.35,-638.35,80,56,62,43,47
train,0.5,92,-1,0.8344,104.97220658166029,62.5,88,4,0,0,1376.6,23.47926199261993,1400.0792619926199,-1902.0,-688.3,-2590.3,79,52,67,44,46
train,0.5,93,-1,0.8326,328.75632761099945,1.3888888888888888,0,0,215,3,1373.6999999999998,23.47926199261993,1397.1792619926198,-2207.0,-686.8499999999999,-2893.8500000000004,85,52,50,56,45
train,0.5,94,-1,0.8308,164.87405680218606,62.15277777777778,0,0,0,0,1314.3000000000002,23.47926199261993,1337.7792619926201,32.0,-657.1500000000001,-625.1500000000001,84,61,55,45,43
train,0.5,95,-1,0.829,193.4353703253796,27.430555555555557,0,0,0,0,1324.9,23.47926199261993,1348.37926199262,28.0,-662.45,-634.45,89,50,53,55,41
train,0.5,96,-1,0.8271999999999999,220.22330754532135,17.708333333333336,0,0,18,2,1369.0,23.47926199261993,1392.47926199262,-202.0,-684.5,-886.5,90,42,57,53,46
train,0.5,97,-1,0.8254,105.8763801787984,72.91666666666666,49,6,0,0,1593.5,23.47926199261993,1616.97926199262,-1371.0,-796.75,-2167.75,50,52,77,58,51
train,0.5,98,-1,0.8236,168.8810092437196,59.72222222222222,0,0,0,0,1211.9,23.47926199261993,1235.37926199262,168.0,-605.95,-437.95,109,41,58,37,43
train,0.5,99,-1,0.8218,291.75147816550407,19.09722222222222,0,0,161,3,1321.6999999999998,23.47926199261993,1345.1792619926198,-1611.0,-660.8499999999999,-2271.85,85,64,48,46,45
eval,0.5,99,0,0.0,225.6925866571183,38.54166666666667,0,0,80,3,0.0,23.47926199261993,23.47926199261993,-708.0,0.0,-708.0,288,0,0,0,0
eval,0.5,99,1,0.0,104.95591500669522,36.80555555555556,92,10,0,0,5.6,23.47926199261993,29.079261992619927,-2228.0,-2.8,-2230.8,286,2,0,0,0
eval,0.5,99,2,0.0,149.58120996294156,69.79166666666666,18,3,0,0,2.8,23.47926199261993,26.27926199261993,-432.0,-1.4,-433.4,287,1,0,0,0
eval,0.5,99,3,0.0,138.45795563239815,60.416666666666664,26,4,0,0,2.8,23.47926199261993,26.27926199261993,-850.0,-1.4,-851.4,287,1,0,0,0
eval,0.5,99,4,0.0,86.96598258221418,51.388888888888886,96,9,0,0,11.2,23.47926199261993,34.67926199261993,-2502.0,-5.6,-2507.6,284,4,0,0,0
train,0.5,100,-1,0.82,155.98550005003133,74.65277777777779,0,0,0,0,1358.1,23.47926199261993,1381.5792619926199,122.0,-679.05,-557.05,97,45,49,44,53
train,0.5,101,-1,0.8182,126.45802318622769,50.34722222222222,63,5,0,0,1354.1,23.47926199261993,1377.5792619926199,-1525.0,-677.05,-2202.05,86,51,63,39,49
train,0.5,102,-1,0.8164,129.12454811368923,70.48611111111111,18,5,0,0,1142.5,23.47926199261993,1165.97926199262,-684.0,-571.25,-1255.25,108,48,49,54,29
train,0.5,103,-1,0.8146,106.40641645065901,74.65277777777779,29,5,0,0,1289.4,23.47926199261993,1312.87926199262,-1113.0,-644.7,-1757.6999999999998,102,46,46,48,46
train,0.5,104,-1,0.8128,107.70399796221687,63.888888888888886,55,7,0,0,1447.6999999999998,23.47926199261993,1471.1792619926198,-1551.0,-723.8499999999999,-2274.85,85,43,46,65,49
train,0.5,105,-1,0.8109999999999999,334.0199978483825,7.291666666666667,0,0,209,3,1300.0,23.47926199261993,1323.47926199262,-2109.0,-650.0,-2759.0,107,42,39,52,48
train,0.5,106,-1,0.8092,179.88053240689626,54.166666666666664,0,0,0,0,1313.1999999999998,23.47926199261993,1336.6792619926198,150.0,-656.5999999999999,-506.6,98,57,40,41,52
train,0.5,107,-1,0.8074,150.3024101224441,71.875,3,2,0,0,1226.3999999999999,23.47926199261993,1249.8792619926198,-167.0,-613.1999999999999,-780.1999999999999,102,53,46,47,40
train,0.5,108,-1,0.8056,207.3284564047411,18.40277777777778,0,0,20,1,1241.2,23.47926199261993,1264.67926199262,-158.0,-620.6,-778.6,101,48,52,47,40
train,0.5,109,-1,0.8038,206.49446635447742,19.444444444444446,0,0,0,0,1318.4,23.47926199261993,1341.87926199262,-66.0,-659.2,-725.1999999999999,98,46,50,46,48
train,0.5,110,-1,0.802,293.7911800830427,10.069444444444445,0,0,168,6,1424.1,23.47926199261993,1447.5792619926199,-1710.0,-712.05,-2422.05,93,44,45,49,57
train,0.5,111,-1,0.8002,99.06392086516219,56.59722222222222,72,12,0,0,1326.9,23.47926199261993,1350.37926199262,-2040.0,-663.45,-2703.45,95,43,55,50,45
train,0.5,112,-1,0.7984,169.33132111877714,67.70833333333334,0,0,11,2,1260.8999999999999,23.47926199261993,1284.3792619926198,-199.0,-630.4499999999999,-829.45,102,48,51,42,45
train,0.5,113,-1,0.7966,157.4321401960275,84.72222222222221,0,0,0,0,1202.0,23.47926199261993,1225.47926199262,258.0,-601.0,-343.0,107,42,53,50,36
train,0.5,114,-1,0.7948,221.65418664131954,10.069444444444445,0,0,11,3,1325.1,23.47926199261993,1348.5792619926199,-247.0,-662.55,-909.55,105,36,51,45,51
train,0.5,115,-1,0.7929999999999999,112.23058443483728,64.23611111111111,55,7,0,0,1194.6,23.47926199261993,1218.0792619926199,-1487.0,-597.3,-2084.2999999999997,106,53,43,48,38
train,0.5,116,-1,0.7912,114.10387991291981,56.94444444444444,71,6,0,0,1400.0,23.47926199261993,1423.47926199262,-1559.0,-700.0,-2259.0,81,53,55,51,48
train,0.5,117,-1,0.7894,82.47504780395505,49.65277777777778,97,11,0,0,1589.5,23.47926199261993,1612.97926199262,-2607.0,-794.75,-3401.75,73,38,47,75,55
train,0.5,118,-1,0.7876,202.74079310871673,22.22222222222222,0,0,0,0,1356.0,23.47926199261993,1379.47926199262,-16.0,-678.0,-694.0,105,37,40,54,52
train,0.5,119,-1,0.7858,175.9454798702654,43.05555555555556,5,2,0,0,1340.6,23.47926199261993,1364.0792619926199,-421.0,-670.3,-1091.3,94,41,58,49,46
train,0.5,120,-1,0.784,199.85618556307097,39.58333333333333,0,0,4,2,1165.7,23.47926199261993,1189.17926199262,28.0,-582.85,-554.8499999999999,120,44,36,47,41
train,0.5,121,-1,0.7822,127.35381697313983,88.88888888888889,7,3,0,0,1379.6999999999998,23.47926199261993,1403.1792619926198,-395.0,-689.8499999999999,-1084.85,76,65,50,52,45
train,0.5,122,-1,0.7804,138.01262509612934,85.76388888888889,0,0,0,0,1312.9,23.47926199261993,1336.37926199262,-162.0,-656.45,-818.4499999999999,85,53,70,35,45
train,0.5,123,-1,0.7786,181.4467838624701,54.166666666666664,0,0,0,0,1337.6999999999998,23.47926199261993,1361.1792619926198,130.0,-668.8499999999999,-538.85,105,50,33,43,57
train,0.5,124,-1,0.7767999999999999,292.9488712602065,3.125,0,0,151,1,1284.9,23.47926199261993,1308.37926199262,-1591.0,-642.45,-2233.4500000000003,113,32,47,47,49
train,0.5,125,-1,0.775,153.64233584466567,65.27777777777779,0,0,0,0,1398.9,23.47926199261993,1422.37926199262,-278.0,-699.45,-977.4499999999998,83,40,67,53,45
train,0.5,126,-1,0.7732,107.45722067114194,82.63888888888889,30,2,0,0,1564.8,23.47926199261993,1588.27926199262,-1218.0,-782.4,-2000.3999999999999,58,51,69,58,52
train,0.5,127,-1,0.7714,165.90297900294237,59.72222222222222,0,0,0,0,1160.6999999999998,23.47926199261993,1184.1792619926198,22.0,-580.3499999999999,-558.35,116,40,52,41,39
train,0.5,128,-1,0.7696,100.83594454615697,37.84722222222222,119,8,0,0,1351.6,23.47926199261993,1375.0792619926199,-2561.0,-675.8,-3236.8,75,72,42,59,40
train,0.5,129,-1,0.7678,171.1871393798092,58.333333333333336,0,0,0,0,1154.8,23.47926199261993,1178.27926199262,96.0,-577.4,-481.4,112,48,46,46,36
train,0.5,130,-1,0.766,132.66210286260792,64.93055555555556,10,4,0,0,1275.6999999999998,23.47926199261993,1299.1792619926198,-838.0,-637.8499999999999,-1475.8500000000001,99,38,64,46,41
train,0.5,131,-1,0.7642,200.91468054566863,42.36111111111111,0,0,0,0,1213.5,23.47926199261993,1236.97926199262,20.0,-606.75,-586.75,107,52,37,53,39
train,0.5,132,-1,0.7624,155.16654626605418,85.41666666666666,0,0,0,0,1217.4,23.47926199261993,1240.87926199262,220.0,-608.7,-388.7,115,41,45,41,46
train,0.5,133,-1,0.7605999999999999,203.40118028536455,30.208333333333332,0,0,0,0,1186.9,23.47926199261993,1210.37926199262,-46.0,-593.45,-639.45,104,62,41,40,41
train,0.5,134,-1,0.7587999999999999,57.657628401490555,7.638888888888889,218,14,0,0,1704.1,23.47926199261993,1727.5792619926199,-4644.0,-852.05,-5496.05,52,57,48,66,65
train,0.5,135,-1,0.757,197.89866697802915,29.51388888888889,0,0,0,0,1088.2,23.47926199261993,1111.67926199262,36.0,-544.1,-508.09999999999997,121,45,40,52,30
train,0.5,136,-1,0.7552,303.464782487339,2.083333333333333,0,0,192,10,1233.8000000000002,23.47926199261993,1257.2792619926201,-1998.0,-616.9000000000001,-2614.8999999999996,114,38,40,54,42
train,0.5,137,-1,0.7534,101.97233115758095,77.08333333333334,44,2,0,0,1483.9,23.47926199261993,1507.37926199262,-1524.0,-741.95,-2265.95,66,46,76,53,47
train,0.5,138,-1,0.7515999999999999,110.08130869224134,68.75,69,2,0,0,1459.1,23.47926199261993,1482.5792619926199,-1533.0,-729.55,-2262.55,84,46,43,64,51
train,0.5,139,-1,0.7498,247.5041658049804,14.23611111111111,0,0,65,4,1283.9,23.47926199261993,1307.37926199262,-705.0,-641.95,-1346.95,114,42,31,50,51
train,0.5,140,-1,0.748,284.0406162780016,11.11111111111111,0,0,155,1,1123.6000000000001,23.47926199261993,1147.07926199262,-1589.0,-561.8000000000001,-2150.8,128,35,43,42,40
