phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.1,64,-1,0.8848,315.9470917865796,1.7361111111111112,0,0,196,4,1621.6,23.47926199261993,1645.0792619926199,-2032.0,-162.16,-2194.16,56,61,51,60,60
train,0.1,65,-1,0.883,197.9487007519048,48.26388888888889,0,0,0,0,1658.8999999999999,23.47926199261993,1682.3792619926198,2.0,-165.89,-163.89,54,44,74,55,61
train,0.1,66,-1,0.8812,176.15144791899405,57.638888888888886,0,0,0,0,1586.5,23.47926199261993,1609.97926199262,68.0,-158.65,-90.64999999999999,48,61,66,64,49
train,0.1,67,-1,0.8794,190.58319065213152,40.97222222222222,0,0,0,0,1616.1999999999998,23.47926199261993,1639.6792619926198,102.0,-161.62,-59.61999999999999,39,73,68,54,54
train,0.1,68,-1,0.8775999999999999,89.13427864941083,50.69444444444444,111,1,0,0,1533.2,23.47926199261993,1556.67926199262,-2643.0,-153.32,-2796.3199999999997,70,59,48,51,60
train,0.1,69,-1,0.8758,124.60325856263496,90.27777777777779,5,2,0,0,1469.7,23.47926199261993,1493.17926199262,-555.0,-146.97,-701.97,58,59,84,38,49
train,0.1,70,-1,0.874,181.63172706698708,58.333333333333336,0,0,0,0,1727.2,23.47926199261993,1750.67926199262,136.0,-172.72,-36.72,48,54,61,57,68
train,0.1,71,-1,0.8722,133.33646433987204,59.375,24,6,0,0,1612.1999999999998,23.47926199261993,1635.6792619926198,-884.0,-161.22,-1045.22,44,70,68,48,58
train,0.1,72,-1,0.8704000000000001,162.87465538820848,70.48611111111111,0,0,0,0,1572.4,23.47926199261993,1595.87926199262,-76.0,-157.23999999999998,-233.24,59,49,67,61,52
train,0.1,73,-1,0.8686,182.0491459591009,40.27777777777778,0,0,0,0,1403.6,23.47926199261993,1427.0792619926199,84.0,-140.36,-56.360000000000014,66,76,48,54,44
train,0.1,74,-1,0.8668,140.61033249068885,82.98611111111111,4,3,0,0,1640.6,23.47926199261993,1664.0792619926199,-42.0,-164.06,-206.06,65,46,56,55,66
train,0.1,75,-1,0.865,199.7789514852629,26.73611111111111,0,0,0,0,1449.9,23.47926199261993,1473.37926199262,22.0,-144.99,-122.98999999999998,64,65,61,51,47
train,0.1,76,-1,0.8632,220.57897743371407,11.805555555555555,0,0,0,0,1814.7999999999997,23.47926199261993,1838.2792619926197,-80.0,-181.48,-261.48,51,45,58,54,80
train,0.1,77,-1,0.8613999999999999,147.99197867312543,54.861111111111114,24,5,0,0,1481.1,23.47926199261993,1504.5792619926199,-744.0,-148.10999999999999,-892.11,72,54,61,46,55
train,0.1,78,-1,0.8596,265.2301771583329,7.986111111111111,0,0,67,10,1563.1,23.47926199261993,1586.5792619926199,-825.0,-156.31,-981.31,72,41,61,55,59
train,0.1,79,-1,0.8578,146.83513825279644,79.51388888888889,1,1,0,0,1554.2,23.47926199261993,1577.67926199262,-141.0,-155.42,-296.42,71,51,55,49,62
train,0.1,80,-1,0.856,331.77315468438854,2.083333333333333,0,0,228,2,1798.9,23.47926199261993,1822.37926199262,-2318.0,-179.89,-2497.8900000000003,44,47,67,57,73
train,0.1,81,-1,0.8542,82.99566310724822,49.65277777777778,98,6,0,0,1604.1,23.47926199261993,1627.5792619926199,-2640.0,-160.40999999999997,-2800.4100000000003,55,62,67,39,65
train,0.1,82,-1,0.8524,189.16496319222088,55.208333333333336,0,0,0,0,1578.5,23.47926199261993,1601.97926199262,108.0,-157.85000000000002,-49.85000000000001,75,38,56,58,61
train,0.1,83,-1,0.8506,126.3844972318628,92.36111111111111,6,3,0,0,1512.6,23.47926199261993,1536.0792619926199,-324.0,-151.26,-475.26000000000005,63,70,52,45,58
train,0.1,84,-1,0.8488,160.3077822305728,60.763888888888886,3,1,0,0,1500.1,23.47926199261993,1523.5792619926199,55.0,-150.01,-95.01,81,46,54,46,61
train,0.1,85,-1,0.847,199.53499262302725,15.972222222222221,0,0,0,0,1632.6,23.47926199261993,1656.0792619926199,26.0,-163.26,-137.26,71,44,53,50,70
train,0.1,86,-1,0.8452,86.63802846046651,54.513888888888886,102,5,0,0,1587.3000000000002,23.47926199261993,1610.7792619926201,-2610.0,-158.73,-2768.7300000000005,52,72,57,46,61
train,0.1,87,-1,0.8434,123.68405149573657,74.65277777777779,33,2,0,0,1691.1999999999998,23.47926199261993,1714.6792619926198,-883.0,-169.12,-1052.12,53,53,55,63,64
train,0.1,88,-1,0.8416,147.7796128570393,79.16666666666666,2,2,0,0,1575.6,23.47926199261993,1599.0792619926199,-36.0,-157.56,-193.56,66,60,49,49,64
train,0.1,89,-1,0.8398,262.7577890958452,2.083333333333333,0,0,81,2,1346.5,23.47926199261993,1369.97926199262,-967.0,-134.64999999999998,-1101.65,97,55,43,36,57
train,0.1,90,-1,0.838,248.96832135113567,7.291666666666667,0,0,34,4,1406.8,23.47926199261993,1430.27926199262,-530.0,-140.67999999999998,-670.6800000000001,88,51,44,53,52
train,0.1,91,-1,0.8362,176.99184691914752,57.638888888888886,0,0,0,0,1350.8,23.47926199261993,1374.27926199262,44.0,-135.07999999999998,-91.08,79,67,47,51,44
train,0.1,92,-1,0.8344,103.13513585097539,62.15277777777778,89,3,0,0,1750.8999999999999,23.47926199261993,1774.3792619926198,-1959.0,-175.09,-2134.09,47,54,57,61,69
train,0.1,93,-1,0.8326,328.3761211103863,1.3888888888888888,0,0,212,3,1335.8000000000002,23.47926199261993,1359.2792619926201,-2180.0,-133.57999999999998,-2313.58,91,59,44,44,50
train,0.1,94,-1,0.8308,161.40183457996375,67.70833333333334,0,0,0,0,1620.7,23.47926199261993,1644.17926199262,6.0,-162.07,-156.07,64,44,64,53,63
