phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.3,36,-1,0.9352,186.93328276551446,53.81944444444444,0,0,9,3,1683.7,23.47926199261993,1707.17926199262,-11.0,-505.1099999999999,-516.11,54,54,48,71,61
train,0.3,37,-1,0.9334,257.76790585148984,9.722222222222223,0,0,84,1,1579.8999999999999,23.47926199261993,1603.3792619926198,-956.0,-473.9699999999999,-1429.9700000000003,63,57,52,57,59
train,0.3,38,-1,0.9316,261.9783361883976,8.680555555555555,0,0,70,6,1530.8,23.47926199261993,1554.27926199262,-830.0,-459.24,-1289.24,74,45,55,58,56
train,0.3,39,-1,0.9298,107.98171878097062,73.95833333333334,30,7,0,0,1590.1999999999998,23.47926199261993,1613.6792619926198,-1140.0,-477.05999999999995,-1617.06,50,61,68,55,54
train,0.3,40,-1,0.9279999999999999,169.5528266237148,64.23611111111111,0,0,0,0,1662.6,23.47926199261993,1686.0792619926199,26.0,-498.78,-472.78,51,49,67,63,58
train,0.3,41,-1,0.9262,113.95591889699998,86.80555555555556,23,1,0,0,1592.7,23.47926199261993,1616.17926199262,-903.0,-477.80999999999995,-1380.81,60,62,47,60,59
train,0.3,42,-1,0.9244,108.64343987143096,77.43055555555556,45,6,0,0,1651.4,23.47926199261993,1674.87926199262,-1281.0,-495.41999999999996,-1776.4199999999996,45,55,77,53,58
train,0.3,43,-1,0.9226,80.5260351541744,40.625,126,16,0,0,1464.0,23.47926199261993,1487.47926199262,-2994.0,-439.19999999999993,-3433.2,65,58,67,50,48
train,0.3,44,-1,0.9208000000000001,150.4189120771592,79.51388888888889,0,0,0,0,1473.1,23.47926199261993,1496.5792619926199,-24.0,-441.92999999999995,-465.92999999999995,70,67,47,49,55
train,0.3,45,-1,0.919,161.19417727200653,66.66666666666666,0,0,0,0,1531.6,23.47926199261993,1555.0792619926199,-18.0,-459.47999999999996,-477.47999999999996,67,60,48,57,56
train,0.3,46,-1,0.9172,162.96990579127117,75.34722222222221,0,0,0,0,1639.7999999999997,23.47926199261993,1663.2792619926197,246.0,-491.93999999999994,-245.93999999999997,50,53,71,56,58
train,0.3,47,-1,0.9154,117.80285235731156,56.59722222222222,80,8,0,0,1522.6999999999998,23.47926199261993,1546.1792619926198,-1684.0,-456.80999999999995,-2140.8100000000004,64,58,54,61,51
train,0.3,48,-1,0.9136,92.98943645328495,64.93055555555556,59,6,0,0,1495.1999999999998,23.47926199261993,1518.6792619926198,-1935.0,-448.55999999999995,-2383.56,57,77,52,50,52
train,0.3,49,-1,0.9117999999999999,326.51749795911553,2.7777777777777777,0,0,219,2,1740.5,23.47926199261993,1763.97926199262,-2239.0,-522.15,-2761.1499999999996,51,51,55,62,69
eval,0.3,49,0,0.0,330.94115217866323,6.25,0,0,252,1,3500.0,23.47926199261993,3523.4792619926197,-2512.0,-1050.0,-3562.0,8,0,0,0,280
eval,0.3,49,1,0.0,293.67733649843944,2.7777777777777777,0,0,176,7,3550.0,23.47926199261993,3573.4792619926197,-1842.0,-1065.0,-2907.0,4,0,0,0,284
eval,0.3,49,2,0.0,76.31816603282971,31.944444444444443,106,18,0,0,1410.3999999999999,23.47926199261993,1433.8792619926198,-2892.0,-423.1199999999999,-3315.12,7,0,273,0,8
eval,0.3,49,3,0.0,91.5541268875646,67.36111111111111,61,8,0,0,1381.5,23.47926199261993,1404.97926199262,-2061.0,-414.44999999999993,-2475.45,5,0,280,0,3
eval,0.3,49,4,0.0,188.87088652693276,41.31944444444444,0,0,0,0,1868.5,23.47926199261993,1891.97926199262,160.0,-560.55,-400.55,80,0,95,0,113
train,0.3,50,-1,0.91,131.89800334435742,59.375,37,4,0,0,1611.5,23.47926199261993,1634.97926199262,-1065.0,-483.44999999999993,-1548.45,56,44,68,69,51
train,0.3,51,-1,0.9082,233.01540009033337,25.34722222222222,0,0,47,3,1549.5,23.47926199261993,1572.97926199262,-775.0,-464.84999999999997,-1239.85,67,50,57,59,55
train,0.3,52,-1,0.9064,177.04826388707653,56.59722222222222,0,0,0,0,1572.1999999999998,23.47926199261993,1595.6792619926198,184.0,-471.65999999999997,-287.65999999999997,65,48,63,54,58
train,0.3,53,-1,0.9046,221.84271918692892,3.125,0,0,4,4,1521.6,23.47926199261993,1545.0792619926199,-162.0,-456.4799999999999,-618.48,61,57,59,63,48
train,0.3,54,-1,0.9028,118.82762356902082,64.93055555555556,69,2,0,0,1452.6000000000001,23.47926199261993,1476.07926199262,-1393.0,-435.78,-1828.78,62,59,67,58,42
train,0.3,55,-1,0.901,200.47842606883768,22.916666666666664,0,0,0,0,1600.9,23.47926199261993,1624.37926199262,20.0,-480.27,-460.27,51,62,65,53,57
train,0.3,56,-1,0.8992,119.17339253446276,77.77777777777779,51,2,0,0,1610.5,23.47926199261993,1633.97926199262,-1113.0,-483.15,-1596.15,58,53,65,51,61
train,0.3,57,-1,0.8974,113.10677777150373,85.06944444444444,24,4,0,0,1535.2999999999997,23.47926199261993,1558.7792619926197,-960.0,-460.5899999999999,-1420.59,63,52,66,54,53
train,0.3,58,-1,0.8956,147.71483458318568,93.05555555555556,0,0,0,0,1624.2,23.47926199261993,1647.67926199262,144.0,-487.25999999999993,-343.26,59,56,54,57,62
train,0.3,59,-1,0.8938,182.6333034520118,46.52777777777778,0,0,0,0,1525.9,23.47926199261993,1549.37926199262,156.0,-457.77,-301.7699999999999,67,52,55,63,51
train,0.3,60,-1,0.892,129.67244627485863,81.25,7,1,0,0,1505.7999999999997,23.47926199261993,1529.2792619926197,-529.0,-451.73999999999995,-980.7399999999998,53,68,71,46,50
train,0.3,61,-1,0.8902,85.97593783909188,57.291666666666664,101,9,0,0,1499.4,23.47926199261993,1522.87926199262,-2559.0,-449.82,-3008.82,50,63,83,46,46
train,0.3,62,-1,0.8884,143.57942218674063,35.76388888888889,46,3,0,0,1590.0,23.47926199261993,1613.47926199262,-1316.0,-476.9999999999999,-1793.0,52,57,73,50,56
train,0.3,63,-1,0.8866,113.7149393242137,56.25,85,7,0,0,1510.3999999999999,23.47926199261993,1533.8792619926198,-1785.0,-453.12,-2238.12,60,58,71,47,52
train,0.3,64,-1,0.8848,315.7936369254685,1.7361111111111112,0,0,196,4,1587.3,23.47926199261993,1610.77926199262,-2032.0,-476.18999999999994,-2508.19,60,50,66,55,57
train,0.3,65,-1,0.883,199.57573200190492,48.26388888888889,0,0,5,3,1395.1,23.47926199261993,1418.5792619926199,-43.0,-418.53,-461.53,70,64,59,52,43
train,0.3,66,-1,0.8812,177.6264305578829,57.291666666666664,0,0,0,0,1467.1999999999998,23.47926199261993,1490.6792619926198,58.0,-440.15999999999997,-382.15999999999997,75,52,49,64,48
train,0.3,67,-1,0.8794,193.65040419379818,36.45833333333333,0,0,0,0,1348.6999999999998,23.47926199261993,1372.1792619926198,86.0,-404.61,-318.61,92,47,52,50,47
train,0.3,68,-1,0.8775999999999999,89.32591927441085,51.041666666666664,110,1,0,0,1513.0,23.47926199261993,1536.47926199262,-2628.0,-453.9,-3081.9000000000005,52,78,61,43,54
train,0.3,69,-1,0.8758,124.63507279874618,90.27777777777779,4,1,0,0,1480.6,23.47926199261993,1504.0792619926199,-534.0,-444.17999999999995,-978.18,58,70,56,58,46
train,0.3,70,-1,0.874,185.7036541503204,54.513888888888886,0,0,0,0,1445.5,23.47926199261993,1468.97926199262,124.0,-433.65,-309.65,75,59,57,42,55
train,0.3,71,-1,0.8722,135.18279246487205,58.68055555555556,23,6,0,0,1351.4,23.47926199261993,1374.87926199262,-851.0,-405.41999999999996,-1256.42,72,66,57,55,38
train,0.3,72,-1,0.8704000000000001,162.26291059654193,70.83333333333334,0,0,0,0,1589.8999999999999,23.47926199261993,1613.3792619926198,-74.0,-476.9699999999999,-550.97,49,73,52,59,55
train,0.3,73,-1,0.8686,182.1641372785453,40.27777777777778,0,0,0,0,1378.5,23.47926199261993,1401.97926199262,78.0,-413.54999999999995,-335.54999999999995,83,53,52,55,45
train,0.3,74,-1,0.8668,143.53747658791107,84.375,2,2,0,0,1448.2,23.47926199261993,1471.67926199262,16.0,-434.4599999999999,-418.46000000000004,73,53,56,60,46
train,0.3,75,-1,0.865,199.06527961026288,27.430555555555557,0,0,0,0,1415.4,23.47926199261993,1438.87926199262,28.0,-424.61999999999995,-396.62,81,60,48,45,54
train,0.3,76,-1,0.8632,223.59156423926964,11.458333333333332,0,0,1,1,1369.1,23.47926199261993,1392.5792619926199,-93.0,-410.72999999999996,-503.73,78,55,62,50,43
train,0.3,77,-1,0.8613999999999999,146.53926165923662,54.861111111111114,25,4,0,0,1490.6999999999998,23.47926199261993,1514.1792619926198,-757.0,-447.2099999999999,-1204.21,69,62,52,50,55
train,0.3,78,-1,0.8596,261.23148792222185,7.986111111111111,0,0,60,10,1736.3999999999999,23.47926199261993,1759.8792619926198,-762.0,-520.92,-1282.92,50,53,61,52,72
train,0.3,79,-1,0.8578,146.43996464168535,78.47222222222221,1,1,0,0,1451.9999999999998,23.47926199261993,1475.4792619926197,-143.0,-435.59999999999997,-578.5999999999999,70,59,63,44,52
train,0.3,80,-1,0.856,334.3471286080422,2.083333333333333,0,0,228,2,1492.3999999999999,23.47926199261993,1515.8792619926198,-2318.0,-447.71999999999997,-2765.7200000000003,69,58,60,45,56
train,0.3,81,-1,0.8542,83.27648776002604,50.34722222222222,98,6,0,0,1496.8999999999999,23.47926199261993,1520.3792619926198,-2634.0,-449.06999999999994,-3083.07,49,81,54,59,45
train,0.3,82,-1,0.8524,189.9011524283321,53.81944444444444,0,0,0,0,1553.1,23.47926199261993,1576.5792619926199,102.0,-465.92999999999995,-363.92999999999995,59,59,62,53,55
train,0.3,83,-1,0.8506,127.12446250964058,91.66666666666666,7,2,0,0,1590.8,23.47926199261993,1614.27926199262,-315.0,-477.23999999999995,-792.24,61,56,57,54,60
train,0.3,84,-1,0.8488,159.05822493890622,62.84722222222222,3,1,0,0,1531.4999999999998,23.47926199261993,1554.9792619926197,49.0,-459.45,-410.45,56,56,69,60,47
train,0.3,85,-1,0.847,202.0927964424717,13.194444444444445,0,0,0,0,1394.1,23.47926199261993,1417.5792619926199,0.0,-418.22999999999996,-418.22999999999996,85,53,55,42,53
train,0.3,86,-1,0.8452,86.7623939501895,55.208333333333336,102,5,0,0,1493.4999999999998,23.47926199261993,1516.9792619926197,-2610.0,-448.04999999999995,-3058.05,55,69,63,54,47
train,0.3,87,-1,0.8434,126.23876319696286,73.95833333333334,27,4,0,0,1387.0,23.47926199261993,1410.47926199262,-739.0,-416.0999999999999,-1155.1000000000001,66,71,59,50,42
train,0.3,88,-1,0.8416,148.70615799592827,77.08333333333334,1,1,0,0,1406.0,23.47926199261993,1429.47926199262,-21.0,-421.79999999999995,-442.79999999999995,63,75,57,49,44
train,0.3,89,-1,0.8398,259.951408887512,2.083333333333333,0,0,79,3,1564.0,23.47926199261993,1587.47926199262,-943.0,-469.19999999999993,-1412.1999999999998,59,70,41,62,56
train,0.3,90,-1,0.838,248.16694982335787,7.291666666666667,0,0,34,4,1454.4,23.47926199261993,1477.87926199262,-528.0,-436.31999999999994,-964.3199999999999,74,51,58,57,48
train,0.3,91,-1,0.8362,177.23505872470312,57.638888888888886,0,0,0,0,1340.5,23.47926199261993,1363.97926199262,44.0,-402.1499999999999,-358.15,78,63,48,62,37
train,0.3,92,-1,0.8344,104.71719752964104,62.15277777777778,89,3,0,0,1500.4,23.47926199261993,1523.87926199262,-1935.0,-450.12,-2385.12,64,66,57,45,56
train,0.3,93,-1,0.8326,329.054305041555,1.3888888888888888,0,0,216,2,1325.6,23.47926199261993,1349.0792619926199,-2216.0,-397.67999999999995,-2613.6800000000003,92,40,53,67,36
train,0.3,94,-1,0.8308,164.52600124663047,62.5,0,0,0,0,1363.8999999999999,23.47926199261993,1387.3792619926198,20.0,-409.16999999999996,-389.16999999999996,83,61,47,50,47
train,0.3,95,-1,0.829,190.20568282537963,28.47222222222222,0,0,0,0,1606.1000000000001,23.47926199261993,1629.57926199262,56.0,-481.83,-425.8299999999999,66,50,50,61,61
train,0.3,96,-1,0.8271999999999999,219.07454018421026,17.708333333333336,0,0,18,2,1391.6,23.47926199261993,1415.0792619926199,-190.0,-417.47999999999996,-607.48,73,68,54,45,48
train,0.3,97,-1,0.8254,108.4941443543797,74.30555555555556,47,4,0,0,1286.8,23.47926199261993,1310.27926199262,-1281.0,-386.03999999999996,-1667.04,84,66,51,47,40
train,0.3,98,-1,0.8236,166.03808389649737,62.84722222222222,0,0,0,0,1447.0,23.47926199261993,1470.47926199262,186.0,-434.0999999999999,-248.09999999999997,80,48,67,35,58
train,0.3,99,-1,0.8218,292.53295385994846,19.09722222222222,0,0,161,3,1266.3,23.47926199261993,1289.77926199262,-1611.0,-379.89,-1990.8899999999999,87,61,57,44,39
eval,0.3,99,0,0.0,220.68010766420608,43.40277777777778,0,0,67,4,434.0,23.47926199261993,457.4792619926199,-585.0,-130.2,-715.2,168,71,49,0,0
eval,0.3,99,1,0.0,103.33643295859832,36.80555555555556,98,9,0,0,615.6,23.47926199261993,639.07926199262,-2328.0,-184.68,-2512.68,81,189,18,0,0
eval,0.3,99,2,0.0,145.17166135183047,67.01388888888889,23,1,0,0,416.80000000000007,23.47926199261993,440.27926199262,-513.0,-125.03999999999999,-638.0400000000001,167,82,39,0,0
eval,0.3,99,3,0.0,135.22814312296887,59.02777777777778,29,5,0,0,480.0,23.47926199261993,503.4792619926199,-893.0,-144.0,-1037.0,138,120,30,0,0
eval,0.3,99,4,0.0,84.69332990266922,48.26388888888889,102,11,0,0,675.2,23.47926199261993,698.67926199262,-2628.0,-202.56,-2830.5600000000004,54,224,10,0,0
train,0.3,100,-1,0.82,154.75331255003132,75.34722222222221,0,0,0,0,1402.3,23.47926199261993,1425.77926199262,96.0,-420.68999999999994,-324.69,81,48,61,51,47
train,0.3,101,-1,0.8182,125.4978294637457,51.041666666666664,63,5,0,0,1523.9,23.47926199261993,1547.37926199262,-1505.0,-457.16999999999996,-1962.1699999999998,50,84,47,56,51
train,0.3,102,-1,0.8164,125.17413144702257,65.97222222222221,24,4,0,0,1347.0,23.47926199261993,1370.47926199262,-828.0,-404.09999999999997,-1232.1,87,63,44,44,50
train,0.3,103,-1,0.8146,105.2509911034367,72.91666666666666,32,8,0,0,1405.0,23.47926199261993,1428.47926199262,-1158.0,-421.5,-1579.5,81,47,60,54,46
train,0.3,104,-1,0.8128,107.99689726777243,64.23611111111111,53,8,0,0,1426.3999999999999,23.47926199261993,1449.8792619926198,-1527.0,-427.91999999999996,-1954.9199999999998,63,62,65,58,40
train,0.3,105,-1,0.8109999999999999,333.7327020358581,7.291666666666667,0,0,209,3,1485.0,23.47926199261993,1508.47926199262,-2109.0,-445.5,-2554.5,88,49,44,41,66
train,0.3,106,-1,0.8092,180.65127025411843,53.81944444444444,0,0,0,0,1288.1999999999998,23.47926199261993,1311.6792619926198,138.0,-386.4599999999999,-248.45999999999998,92,51,58,45,42
train,0.3,107,-1,0.8074,148.06005769188855,71.52777777777779,5,1,0,0,1467.8999999999999,23.47926199261993,1491.3792619926198,-215.0,-440.37,-655.3699999999999,66,61,63,47,51
train,0.3,108,-1,0.8056,204.13429841863,21.52777777777778,0,0,20,1,1460.6,23.47926199261993,1484.0792619926199,-126.0,-438.17999999999995,-564.18,69,62,61,42,54
train,0.3,109,-1,0.8038,205.60110697947746,19.791666666666664,0,0,0,0,1365.8999999999999,23.47926199261993,1389.3792619926198,-62.0,-409.77,-471.77,82,61,49,49,47
train,0.3,110,-1,0.802,294.06114536082055,10.069444444444445,0,0,168,6,1417.9,23.47926199261993,1441.37926199262,-1710.0,-425.37,-2135.37,77,61,51,48,51
train,0.3,111,-1,0.8002,98.54283195258002,54.861111111111114,72,12,0,0,1521.6,23.47926199261993,1545.0792619926199,-2034.0,-456.47999999999996,-2490.48,69,35,82,50,52
train,0.3,112,-1,0.7984,166.23666834099936,69.44444444444444,0,0,11,2,1381.1999999999998,23.47926199261993,1404.6792619926198,-229.0,-414.3599999999999,-643.36,82,53,52,57,44
train,0.3,113,-1,0.7966,156.06467491824972,84.375,0,0,0,0,1322.6,23.47926199261993,1346.0792619926199,258.0,-396.78,-138.77999999999997,85,59,51,51,42
train,0.3,114,-1,0.7948,219.44564497465296,10.76388888888889,0,0,3,2,1524.8,23.47926199261993,1548.27926199262,-151.0,-457.43999999999994,-608.44,63,59,56,58,52
train,0.3,115,-1,0.7929999999999999,109.39989867094833,65.27777777777779,57,8,0,0,1541.5,23.47926199261993,1564.97926199262,-1551.0,-462.44999999999993,-2013.4499999999998,64,43,80,46,55
train,0.3,116,-1,0.7912,114.21422713514204,55.90277777777778,73,8,0,0,1422.7999999999997,23.47926199261993,1446.2792619926197,-1589.0,-426.8399999999999,-2015.84,79,59,49,49,52
train,0.3,117,-1,0.7894,81.26663634562169,47.56944444444444,98,10,0,0,1713.6999999999998,23.47926199261993,1737.1792619926198,-2682.0,-514.1099999999999,-3196.11,56,44,63,56,69
train,0.3,118,-1,0.7876,203.36963859482796,21.52777777777778,0,0,0,0,1368.1,23.47926199261993,1391.5792619926199,-20.0,-410.42999999999995,-430.42999999999995,78,66,47,52,45
train,0.3,119,-1,0.7858,174.3193079952655,43.40277777777778,5,2,0,0,1532.6,23.47926199261993,1556.0792619926199,-417.0,-459.78,-876.78,77,46,48,59,58
train,0.3,120,-1,0.784,194.52161959084867,44.09722222222222,0,0,0,0,1594.3999999999999,23.47926199261993,1617.8792619926198,86.0,-478.32,-392.31999999999994,60,51,67,50,60
train,0.3,121,-1,0.7822,124.92376488980638,89.23611111111111,10,4,0,0,1548.1,23.47926199261993,1571.5792619926199,-488.0,-464.42999999999995,-952.43,54,49,84,52,49
train,0.3,122,-1,0.7804,136.04461294335147,86.80555555555556,0,0,0,0,1503.6999999999998,23.47926199261993,1527.1792619926198,-210.0,-451.10999999999996,-661.11,52,55,88,48,45
train,0.3,123,-1,0.7786,179.23008247358123,56.25,0,0,0,0,1488.1999999999998,23.47926199261993,1511.6792619926198,136.0,-446.4599999999999,-310.4599999999999,67,53,65,53,50
train,0.3,124,-1,0.7767999999999999,293.15474081707447,3.125,0,0,151,1,1390.0,23.47926199261993,1413.47926199262,-1591.0,-417.0,-2008.0,81,58,50,51,48
train,0.3,125,-1,0.775,149.6576136224436,63.888888888888886,3,3,0,0,1661.1,23.47926199261993,1684.5792619926199,-331.0,-498.33,-829.3299999999999,54,52,56,67,59
train,0.3,126,-1,0.7732,106.7197987961419,82.63888888888889,31,2,0,0,1578.0,23.47926199261993,1601.47926199262,-1251.0,-473.4,-1724.4,52,49,84,51,52
train,0.3,127,-1,0.7714,164.61835226683127,61.111111111111114,0,0,0,0,1300.4,23.47926199261993,1323.87926199262,-2.0,-390.11999999999995,-392.11999999999995,88,51,68,37,44
train,0.3,128,-1,0.7696,99.49351399060139,38.19444444444444,121,7,0,0,1765.9,23.47926199261993,1789.37926199262,-2583.0,-529.77,-3112.7699999999995,49,48,67,49,75
train,0.3,129,-1,0.7678,166.128510907587,64.23611111111111,0,0,0,0,1571.4,23.47926199261993,1594.87926199262,34.0,-471.41999999999996,-437.42,51,68,60,55,54
train,0.3,130,-1,0.766,128.80932508483014,62.5,11,5,0,0,1684.4,23.47926199261993,1707.87926199262,-911.0,-505.31999999999994,-1416.32,48,39,81,64,56
train,0.3,131,-1,0.7642,198.8168767262242,42.36111111111111,0,0,0,0,1412.8,23.47926199261993,1436.27926199262,22.0,-423.8399999999999,-401.8399999999999,72,57,61,54,44
train,0.3,132,-1,0.7624,148.81271814105412,88.88888888888889,0,0,0,0,1570.5,23.47926199261993,1593.97926199262,114.0,-471.15,-357.15,46,57,84,52,49
train,0.3,133,-1,0.7605999999999999,198.98285563258673,32.63888888888889,0,0,0,0,1598.1999999999998,23.47926199261993,1621.6792619926198,-24.0,-479.4599999999999,-503.46000000000004,62,59,50,55,62
train,0.3,134,-1,0.7587999999999999,57.866899736917176,7.638888888888889,217,14,0,0,1548.8,23.47926199261993,1572.27926199262,-4623.0,-464.63999999999993,-5087.639999999999,58,45,85,48,52
train,0.3,135,-1,0.757,196.91289440858475,31.944444444444443,0,0,0,0,1211.8999999999999,23.47926199261993,1235.3792619926198,44.0,-363.56999999999994,-319.56999999999994,87,70,47,53,31
train,0.3,136,-1,0.7552,300.76860992745867,2.083333333333333,0,0,186,10,1503.6,23.47926199261993,1527.0792619926199,-1942.0,-451.08,-2393.08,76,51,49,56,56
