phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.1,104,-1,0.8128,108.33906740666131,64.93055555555556,53,8,0,0,1466.1,23.47926199261993,1489.5792619926199,-1527.0,-146.61,-1673.6100000000001,69,61,52,57,49
train,0.1,105,-1,0.8109999999999999,333.67794412145963,7.291666666666667,0,0,208,2,1458.5,23.47926199261993,1481.97926199262,-2100.0,-145.85,-2245.85,62,83,43,47,53
train,0.1,106,-1,0.8092,180.05966435134073,54.166666666666664,0,0,0,0,1298.5,23.47926199261993,1321.97926199262,148.0,-129.85,18.150000000000013,105,50,40,40,53
train,0.1,107,-1,0.8074,148.08894658077736,72.91666666666666,5,1,0,0,1423.6999999999998,23.47926199261993,1447.1792619926198,-215.0,-142.37,-357.37,94,39,44,58,53
train,0.1,108,-1,0.8056,208.54532272418558,18.055555555555554,0,0,20,1,1185.1,23.47926199261993,1208.5792619926199,-178.0,-118.50999999999999,-296.51,102,53,52,46,35
train,0.1,109,-1,0.8038,206.5097354516996,19.444444444444446,0,0,0,0,1270.1999999999998,23.47926199261993,1293.6792619926198,-70.0,-127.01999999999998,-197.01999999999998,100,52,48,42,46
train,0.1,110,-1,0.802,293.765372791376,10.069444444444445,0,0,168,6,1443.6,23.47926199261993,1467.0792619926199,-1710.0,-144.36,-1854.3600000000001,75,61,49,51,52
train,0.1,111,-1,0.8002,99.20252813313566,55.55555555555556,71,12,0,0,1475.3999999999999,23.47926199261993,1498.8792619926198,-2001.0,-147.54,-2148.54,84,48,46,52,58
train,0.1,112,-1,0.7984,166.85709368822162,69.44444444444444,0,0,11,2,1377.6,23.47926199261993,1401.0792619926199,-225.0,-137.76000000000002,-362.76,86,62,41,47,52
train,0.1,113,-1,0.7966,154.94589887658304,85.76388888888889,0,0,0,0,1426.4,23.47926199261993,1449.87926199262,252.0,-142.64,109.36,91,41,53,47,56
train,0.1,114,-1,0.7948,224.41470747465286,9.375,0,0,11,3,1122.1,23.47926199261993,1145.5792619926199,-275.0,-112.21000000000001,-387.21000000000004,118,44,50,39,37
train,0.1,115,-1,0.7929999999999999,111.62271985150394,63.888888888888886,54,8,0,0,1289.6,23.47926199261993,1313.0792619926199,-1478.0,-128.95999999999998,-1606.9600000000003,99,51,49,41,48
train,0.1,116,-1,0.7912,114.48568000921874,55.55555555555556,71,6,0,0,1362.2,23.47926199261993,1385.67926199262,-1559.0,-136.22,-1695.22,89,52,45,56,46
train,0.1,117,-1,0.7894,81.92435335951058,48.26388888888889,97,9,0,0,1705.1999999999998,23.47926199261993,1728.6792619926198,-2613.0,-170.51999999999998,-2783.52,68,45,44,55,76
train,0.1,118,-1,0.7876,205.65022019205014,19.09722222222222,0,0,0,0,1205.1,23.47926199261993,1228.5792619926199,-32.0,-120.50999999999999,-152.51,104,55,50,36,43
train,0.1,119,-1,0.7858,178.85818820359887,42.36111111111111,3,1,0,0,1163.6,23.47926199261993,1187.0792619926199,-379.0,-116.36,-495.35999999999996,126,45,24,49,44
train,0.1,120,-1,0.784,198.06099459084874,39.58333333333333,0,0,3,1,1324.0,23.47926199261993,1347.47926199262,45.0,-132.4,-87.39999999999999,108,36,45,47,52
train,0.1,121,-1,0.7822,128.5660999592509,88.88888888888889,7,3,0,0,1244.9,23.47926199261993,1268.37926199262,-343.0,-124.49,-467.49,94,57,56,40,41
train,0.1,122,-1,0.7804,138.65046363779604,85.06944444444444,0,0,0,0,1198.0,23.47926199261993,1221.47926199262,-172.0,-119.80000000000001,-291.8,109,49,51,35,44
train,0.1,123,-1,0.7786,182.519266501359,52.77777777777778,0,0,0,0,1275.0,23.47926199261993,1298.47926199262,128.0,-127.5,0.4999999999999929,98,46,48,58,38
train,0.1,124,-1,0.7767999999999999,292.34124396071064,3.125,0,0,151,1,1417.4,23.47926199261993,1440.87926199262,-1591.0,-141.74,-1732.74,94,53,31,52,58
train,0.1,125,-1,0.775,153.8950789002214,64.93055555555556,1,1,0,0,1362.9,23.47926199261993,1386.37926199262,-281.0,-136.29,-417.28999999999996,91,57,36,55,49
train,0.1,126,-1,0.7732,107.75946025447531,82.63888888888889,30,2,0,0,1563.1999999999998,23.47926199261993,1586.6792619926198,-1218.0,-156.32,-1374.3200000000002,51,56,66,71,44
train,0.1,127,-1,0.7714,166.47934185016467,59.02777777777778,0,0,0,0,1178.1,23.47926199261993,1201.5792619926199,20.0,-117.80999999999999,-97.81000000000002,109,53,46,39,41
train,0.1,128,-1,0.7696,100.24105065174851,37.84722222222222,121,7,0,0,1317.4,23.47926199261993,1340.87926199262,-2599.0,-131.74,-2730.74,86,55,57,48,42
train,0.1,129,-1,0.7678,169.75608035203138,59.02777777777778,0,0,0,0,1233.8,23.47926199261993,1257.27926199262,56.0,-123.38,-67.38000000000001,110,49,39,44,46
train,0.1,130,-1,0.766,135.28411675149684,67.70833333333334,7,3,0,0,1146.7,23.47926199261993,1170.17926199262,-783.0,-114.66999999999999,-897.67,99,57,53,52,27
train,0.1,131,-1,0.7642,199.25166839289088,42.36111111111111,0,0,0,0,1363.9,23.47926199261993,1387.37926199262,22.0,-136.39,-114.39,79,72,46,40,51
train,0.1,132,-1,0.7624,153.13014869660978,86.11111111111111,0,0,0,0,1266.0,23.47926199261993,1289.47926199262,196.0,-126.6,69.4,113,46,42,31,56
train,0.1,133,-1,0.7605999999999999,203.50997368814228,30.90277777777778,0,0,0,0,1264.0,23.47926199261993,1287.47926199262,-46.0,-126.39999999999998,-172.39999999999998,102,58,38,42,48
train,0.1,134,-1,0.7587999999999999,57.65472767478852,7.291666666666667,218,14,0,0,1720.5,23.47926199261993,1743.97926199262,-4644.0,-172.04999999999998,-4816.049999999999,55,50,53,61,69
train,0.1,135,-1,0.757,196.58920517247367,31.944444444444443,0,0,0,0,1154.2,23.47926199261993,1177.67926199262,42.0,-115.42,-73.42,105,70,31,44,38
train,0.1,136,-1,0.7552,303.33986860801446,2.083333333333333,0,0,193,10,1339.1,23.47926199261993,1362.5792619926199,-2007.0,-133.91,-2140.9100000000003,60,95,39,59,35
train,0.1,137,-1,0.7534,102.10616796313658,77.43055555555556,44,2,0,0,1517.6,23.47926199261993,1541.0792619926199,-1524.0,-151.76,-1675.7600000000002,67,67,41,57,56
train,0.1,138,-1,0.7515999999999999,109.76759983057546,69.44444444444444,69,2,0,0,1286.8999999999999,23.47926199261993,1310.3792619926198,-1527.0,-128.69,-1655.6899999999998,88,63,47,49,41
train,0.1,139,-1,0.7498,245.12544184664705,14.23611111111111,0,0,63,4,1715.6999999999998,23.47926199261993,1739.1792619926198,-691.0,-171.57000000000002,-862.57,69,44,41,57,77
